order_id,customer_id,order_date,order_time,status,payment_method,subtotal,shipping,tax,total,items_count,shipping_city,shipping_country
100592,10816,2023-10-23,02:18:00,delivered,Net Banking,11295.0,0,2033.1,13328.1,3,Ongole,India
100593,10816,2023-12-19,19:30:00,delivered,Debit Card,1798.0,0,323.64,2121.64,1,Ongole,India
100594,10816,2024-02-01,14:20:00,delivered,Debit Card,4036.29,0,726.53,4762.82,2,Ongole,India
100595,10832,2022-09-30,12:34:00,delivered,UPI,6498.0,0,1169.64,7667.64,2,Durg,India
100596,10833,2023-07-27,00:34:00,processing,Debit Card,1499.0,0,269.82,1768.82,1,Port Beverleyfurt,UK
100597,10838,2023-12-11,14:09:00,shipped,COD,4575.61,0,823.61,5399.22,1,Gangtok,India
100598,10840,2024-01-24,14:04:00,delivered,Debit Card,4276.69,0,769.8,5046.49,2,South Gerald,UK
100599,10847,2023-03-19,23:26:00,delivered,Credit Card,3393.0,0,610.74,4003.74,5,Port David,Singapore
100600,10847,2023-06-30,01:53:00,delivered,Debit Card,7996.0,0,1439.28,9435.28,2,Port David,Singapore
100601,10848,2024-10-27,13:19:00,delivered,UPI,8410.78,0,1513.94,9924.72,1,Calhounside,Australia
100602,10848,2024-10-24,20:28:00,delivered,Credit Card,1886.06,0,339.49,2225.55,2,Calhounside,Australia
100603,10850,2024-05-30,21:45:00,delivered,Debit Card,1901.23,0,342.22,2243.45,2,East Jessica,USA
100604,10850,2024-04-14,06:39:00,delivered,UPI,999.0,0,179.82,1178.82,1,East Jessica,USA
100605,10850,2024-07-14,07:34:00,delivered,UPI,33907.68,0,6103.38,40011.06,3,East Jessica,USA
100606,10850,2024-06-18,21:44:00,delivered,Credit Card,1299.0,0,233.82,1532.82,1,East Jessica,USA
100607,10850,2024-03-07,07:25:00,delivered,Credit Card,1214.74,0,218.65,1433.39,1,East Jessica,USA
100608,10850,2024-04-01,04:04:00,delivered,Credit Card,6427.76,0,1157.0,7584.76,3,East Jessica,USA
100609,10851,2023-09-21,04:30:00,delivered,Wallet,8296.08,0,1493.29,9789.37,4,East Glenn,Canada
100610,10859,2023-09-12,02:12:00,delivered,Wallet,2697.0,0,485.46,3182.46,1,Karenchester,Singapore
100611,10871,2022-11-26,21:13:00,delivered,Wallet,4499.0,0,809.82,5308.82,1,Mehsana,India
100612,10871,2023-08-08,09:12:00,delivered,COD,899.0,49,161.82,1109.82,1,Mehsana,India
100613,10871,2023-01-27,08:14:00,delivered,COD,15665.59,0,2819.81,18485.4,2,Mehsana,India
100614,10872,2024-03-11,00:30:00,delivered,Debit Card,5024.24,0,904.36,5928.6,3,Phillipmouth,UK
100615,10874,2023-12-04,12:15:00,delivered,UPI,2117.35,0,381.12,2498.47,2,Sambhal,India
100616,10877,2023-12-07,03:54:00,delivered,Credit Card,17194.0,0,3094.92,20288.92,3,Port Paulhaven,USA
100617,10878,2022-12-06,08:08:00,delivered,Debit Card,4242.9,0,763.72,5006.62,2,Aligarh,India
100618,10878,2023-06-04,13:37:00,delivered,UPI,37595.0,0,6767.1,44362.1,3,Aligarh,India
100619,10878,2022-10-28,05:33:00,delivered,Credit Card,15998.0,0,2879.64,18877.64,1,Aligarh,India
100620,10881,2023-03-10,13:39:00,delivered,UPI,10798.94,0,1943.81,12742.75,3,Jorhat,India
100621,10896,2024-06-05,20:18:00,delivered,UPI,4782.09,0,860.78,5642.87,2,Rochlitz,Germany
100622,10896,2024-06-30,20:15:00,processing,Debit Card,4666.35,0,839.94,5506.29,2,Rochlitz,Germany
100623,10896,2024-06-26,13:55:00,shipped,Credit Card,4370.53,0,786.7,5157.23,2,Rochlitz,Germany
100624,10897,2024-10-07,08:17:00,delivered,UPI,1908.52,0,343.53,2252.05,1,Madurai,India
100625,10897,2024-10-11,15:04:00,delivered,Debit Card,4213.56,0,758.44,4972.0,2,Madurai,India
100626,10897,2024-10-08,07:00:00,delivered,Wallet,2534.93,0,456.29,2991.22,2,Madurai,India
100627,10905,2024-06-12,23:52:00,delivered,Wallet,26996.0,0,4859.28,31855.28,3,South Andrewside,Singapore
100628,10905,2024-06-27,04:28:00,delivered,Debit Card,6105.12,0,1098.92,7204.04,3,South Andrewside,Singapore
100629,10905,2024-06-14,01:23:00,delivered,Debit Card,2598.0,0,467.64,3065.64,2,South Andrewside,Singapore
100630,10911,2022-10-26,04:51:00,delivered,Credit Card,699.0,49,125.82,873.82,1,Port James,USA
100631,10911,2023-06-30,17:53:00,delivered,Credit Card,2621.72,0,471.91,3093.63,2,Port James,USA
100632,10911,2023-10-30,15:59:00,delivered,Net Banking,51997.0,0,9359.46,61356.46,2,Port James,USA
100633,10912,2024-03-23,16:13:00,delivered,Credit Card,9996.0,0,1799.28,11795.28,3,Tracymouth,USA
100634,10912,2024-01-31,01:49:00,delivered,Credit Card,6998.0,0,1259.64,8257.64,1,Tracymouth,USA
100635,10912,2024-04-02,06:54:00,delivered,Debit Card,8998.0,0,1619.64,10617.64,1,Tracymouth,USA
100636,10912,2024-05-08,08:33:00,processing,Debit Card,1296.96,0,233.45,1530.41,1,Tracymouth,USA
100637,10912,2024-01-30,03:16:00,delivered,Debit Card,199.0,99,35.82,333.82,1,Tracymouth,USA
100638,10912,2024-06-02,11:48:00,delivered,Credit Card,11973.01,0,2155.14,14128.15,2,Tracymouth,USA
100639,10912,2024-01-20,04:29:00,shipped,Debit Card,1499.0,0,269.82,1768.82,1,Tracymouth,USA
100640,10912,2024-03-23,09:39:00,shipped,Net Banking,1499.0,0,269.82,1768.82,1,Tracymouth,USA
100641,10912,2024-03-25,12:22:00,delivered,Credit Card,28778.82,0,5180.19,33959.01,5,Tracymouth,USA
100642,10912,2024-01-11,04:49:00,delivered,Debit Card,8156.26,0,1468.13,9624.39,2,Tracymouth,USA
100643,10912,2024-05-27,08:50:00,delivered,Credit Card,5396.0,0,971.28,6367.28,3,Tracymouth,USA
100644,10912,2024-02-13,23:13:00,shipped,Credit Card,1797.0,0,323.46,2120.46,1,Tracymouth,USA
100645,10923,2024-07-01,09:17:00,delivered,UPI,8197.0,0,1475.46,9672.46,3,Parsberg,Germany
100646,10925,2024-06-10,22:52:00,delivered,UPI,8998.0,0,1619.64,10617.64,1,Jenniferview,USA
100647,10927,2023-02-04,18:45:00,delivered,Credit Card,5097.0,0,917.46,6014.46,2,Gabriellefort,USA
100648,10934,2025-06-15,00:25:00,delivered,Debit Card,2197.0,0,395.46,2592.46,2,North Brittany,Singapore
100649,10934,2024-04-01,00:55:00,delivered,UPI,20998.0,0,3779.64,24777.64,2,North Brittany,Singapore
100650,10934,2023-05-16,16:52:00,delivered,COD,19695.0,0,3545.1,23240.1,3,North Brittany,Singapore
100651,10934,2023-10-31,09:34:00,delivered,Wallet,1798.0,0,323.64,2121.64,1,North Brittany,Singapore
100652,10934,2023-08-27,03:15:00,pending,Wallet,14129.01,0,2543.22,16672.23,2,North Brittany,Singapore
100653,10934,2023-06-08,19:30:00,delivered,COD,9095.0,0,1637.1,10732.1,3,North Brittany,Singapore
100654,10936,2024-04-12,01:20:00,delivered,Debit Card,2998.0,0,539.64,3537.64,2,Rourkela,India
100655,10937,2024-07-23,00:04:00,returned,Debit Card,15892.17,0,2860.59,18752.76,4,South Davidview,USA
100656,10937,2024-04-26,14:49:00,delivered,Net Banking,4097.0,0,737.46,4834.46,3,South Davidview,USA
100657,10937,2024-05-16,14:35:00,shipped,Debit Card,1098.0,0,197.64,1295.64,2,South Davidview,USA
100658,10937,2024-04-22,16:23:00,delivered,UPI,4494.0,0,808.92,5302.92,4,South Davidview,USA
100659,10937,2024-04-02,20:33:00,delivered,UPI,5308.15,0,955.47,6263.62,1,South Davidview,USA
100660,10937,2024-08-25,03:57:00,delivered,Credit Card,14096.0,0,2537.28,16633.28,2,South Davidview,USA
100661,10937,2024-03-20,03:15:00,shipped,UPI,9905.62,0,1783.01,11688.63,4,South Davidview,USA
100662,10937,2024-06-24,04:03:00,delivered,Credit Card,1999.0,0,359.82,2358.82,1,South Davidview,USA
100663,10937,2024-04-10,20:16:00,processing,UPI,11294.0,0,2032.92,13326.92,3,South Davidview,USA
100664,10937,2024-04-03,15:07:00,delivered,UPI,699.0,99,125.82,923.82,1,South Davidview,USA
100665,10955,2022-09-25,00:24:00,shipped,Credit Card,2506.34,0,451.14,2957.48,2,North Alexander,USA
100666,10955,2022-09-09,14:14:00,delivered,Debit Card,1997.0,0,359.46,2356.46,2,North Alexander,USA
100667,10955,2023-06-28,04:48:00,shipped,Credit Card,10997.0,0,1979.46,12976.46,2,North Alexander,USA
100668,10955,2022-11-06,22:56:00,processing,UPI,3635.56,0,654.4,4289.96,2,North Alexander,USA
100669,10955,2022-05-19,07:43:00,shipped,UPI,2499.0,0,449.82,2948.82,1,North Alexander,USA
100670,10955,2023-06-07,13:31:00,shipped,UPI,1999.0,0,359.82,2358.82,1,North Alexander,USA
100671,10956,2024-03-03,23:28:00,delivered,COD,15239.05,0,2743.03,17982.08,3,Port Gillian,UK
100672,10963,2022-12-11,21:47:00,delivered,Credit Card,799.0,99,143.82,1041.82,1,Buxar,India
100673,10972,2023-11-19,09:02:00,delivered,Debit Card,541.97,99,97.55,738.52,1,Lisaburgh,USA
100674,10972,2023-08-15,04:58:00,delivered,UPI,897.05,149,161.47,1207.52,1,Lisaburgh,USA
100675,10972,2023-01-02,22:12:00,delivered,Debit Card,23104.64,0,4158.84,27263.48,3,Lisaburgh,USA
100676,10972,2023-04-23,18:48:00,returned,Credit Card,7999.0,0,1439.82,9438.82,1,Lisaburgh,USA
100677,10976,2024-03-27,03:23:00,delivered,Credit Card,2498.0,0,449.64,2947.64,2,Port Eugenechester,Canada
100678,10976,2024-04-14,12:58:00,delivered,Wallet,2794.36,0,502.98,3297.34,2,Port Eugenechester,Canada
100679,10976,2024-03-17,05:12:00,delivered,Debit Card,9197.0,0,1655.46,10852.46,2,Port Eugenechester,Canada
100680,10989,2024-04-15,22:57:00,pending,Credit Card,899.0,99,161.82,1159.82,1,Muzaffarpur,India
100681,10996,2024-05-18,04:48:00,shipped,UPI,29495.0,0,5309.1,34804.1,4,West Tara,USA
100682,10996,2024-07-01,02:42:00,delivered,Credit Card,15994.0,0,2878.92,18872.92,3,West Tara,USA
100683,10996,2024-06-04,11:54:00,delivered,Credit Card,599.0,149,107.82,855.82,1,West Tara,USA
100684,10996,2024-06-11,12:23:00,delivered,UPI,10194.0,0,1834.92,12028.92,4,West Tara,USA
100685,10996,2024-05-29,22:43:00,delivered,Wallet,4619.62,0,831.53,5451.15,1,West Tara,USA
100686,10996,2024-04-28,07:33:00,delivered,UPI,3998.0,0,719.64,4717.64,1,West Tara,USA
100687,10996,2024-05-26,02:54:00,delivered,Debit Card,1998.0,0,359.64,2357.64,1,West Tara,USA
100688,10996,2024-06-16,10:49:00,delivered,COD,31998.0,0,5759.64,37757.64,1,West Tara,USA
100689,10996,2024-05-31,22:06:00,delivered,UPI,515.92,49,92.87,657.79,1,West Tara,USA
100690,10996,2024-07-23,11:38:00,shipped,Credit Card,199.0,149,35.82,383.82,1,West Tara,USA
100691,10996,2024-07-03,01:48:00,delivered,Credit Card,882.44,149,158.84,1190.28,1,West Tara,USA
100692,10996,2024-07-02,18:33:00,delivered,COD,8779.27,0,1580.27,-10359.54,2,West Tara,USA
100693,11006,2023-10-01,11:38:00,delivered,Debit Card,3999.0,0,719.82,4718.82,1,Dianeside,UK
100694,11015,2023-11-01,03:09:00,pending,UPI,6498.0,0,1169.64,7667.64,2,New Danielfurt,USA
100695,11015,2023-09-18,11:55:00,delivered,Wallet,1815.64,0,326.82,2142.46,1,New Danielfurt,USA
100696,11015,2024-07-17,04:41:00,delivered,Debit Card,9097.0,0,1637.46,10734.46,3,New Danielfurt,USA
100697,11019,2023-11-13,05:06:00,returned,UPI,1797.0,0,323.46,2120.46,1,Surat,India
100698,11019,2023-09-11,20:49:00,delivered,Net Banking,4497.0,0,809.46,5306.46,2,Surat,India
100699,11019,2023-09-04,19:47:00,shipped,Credit Card,625.18,49,112.53,786.71,1,Surat,India
100700,11019,2024-03-03,20:22:00,delivered,Credit Card,10496.0,0,1889.28,12385.28,3,Surat,India
100701,11019,2023-08-03,14:33:00,pending,Wallet,554.41,149,99.79,803.2,1,Surat,India
100702,11019,2023-08-21,19:47:00,delivered,Credit Card,2598.0,0,467.64,3065.64,2,Surat,India
100703,11019,2024-01-24,00:11:00,shipped,Debit Card,3684.71,0,663.25,4347.96,2,Surat,India
100704,11019,2024-01-29,06:09:00,delivered,Credit Card,2499.0,0,449.82,2948.82,1,Surat,India
100705,11019,2023-11-30,18:05:00,delivered,Debit Card,2153.26,0,387.59,2540.85,2,Surat,India
100706,11019,2024-06-16,01:30:00,delivered,Credit Card,899.0,149,161.82,1209.82,1,Surat,India
100707,11019,2023-11-22,05:08:00,delivered,UPI,8129.71,0,1463.35,9593.06,3,Surat,India
100708,11019,2023-10-12,05:16:00,delivered,Credit Card,26744.33,0,4813.98,31558.31,3,Surat,India
100709,11022,2024-09-26,01:00:00,delivered,COD,10995.0,0,1979.1,12974.1,3,Lake Johnmouth,USA
100710,11022,2024-09-20,14:59:00,delivered,UPI,5097.0,0,917.46,6014.46,3,Lake Johnmouth,USA
100711,11022,2024-09-18,17:54:00,processing,UPI,934.71,99,168.25,1201.96,1,Lake Johnmouth,USA
100712,11022,2024-09-17,11:42:00,delivered,Debit Card,2932.78,0,527.9,3460.68,2,Lake Johnmouth,USA
100713,11022,2024-09-21,10:13:00,pending,Credit Card,25552.49,0,4599.45,30151.94,2,Lake Johnmouth,USA
100714,11022,2024-09-17,02:44:00,delivered,Net Banking,599.0,99,107.82,805.82,1,Lake Johnmouth,USA
100715,11024,2023-02-14,13:08:00,delivered,Credit Card,11421.32,0,2055.84,13477.16,5,Bardhaman,India
100716,11024,2023-03-27,08:44:00,delivered,Net Banking,7396.0,0,1331.28,8727.28,2,Bardhaman,India
100717,11024,2022-10-31,04:59:00,delivered,Debit Card,791.69,149,142.5,1083.19,1,Bardhaman,India
100718,11049,2024-06-13,06:55:00,delivered,Wallet,699.0,99,125.82,923.82,1,Morena,India
100719,11056,2023-09-07,20:49:00,delivered,Net Banking,7997.0,0,1439.46,9436.46,3,Hubli–Dharwad,India
100720,11056,2023-08-22,14:53:00,delivered,UPI,398.0,49,71.64,518.64,1,Hubli–Dharwad,India
100721,11056,2023-08-11,17:12:00,delivered,Wallet,599.0,49,107.82,755.82,1,Hubli–Dharwad,India
100722,11067,2023-12-17,02:40:00,delivered,COD,8538.99,0,1537.02,10076.01,4,Pallavaram,India
100723,11071,2024-08-22,11:41:00,returned,UPI,2319.34,0,417.48,2736.82,2,Anantapuram,India
100724,11079,2023-01-27,09:14:00,processing,UPI,599.0,49,107.82,755.82,1,Lübeck,Germany
100725,11079,2023-02-12,06:35:00,delivered,COD,28972.99,0,5215.14,34188.13,3,Lübeck,Germany
100726,11079,2023-03-21,16:37:00,delivered,Net Banking,1798.0,0,323.64,2121.64,1,Lübeck,Germany
100727,11089,2024-10-04,08:19:00,processing,Credit Card,2344.04,0,421.93,2765.97,1,Port Juanberg,USA
100728,11090,2023-10-09,04:06:00,cancelled,UPI,17998.0,0,3239.64,21237.64,2,Hospet,India
100729,11090,2023-04-29,03:41:00,delivered,Debit Card,799.0,99,143.82,1041.82,1,Hospet,India
100730,,2023-06-08,21:42:00,delivered,UPI,4995.0,0,899.1,5894.1,3,Hospet,India
100731,11093,2024-05-10,05:14:00,pending,Credit Card,3531.84,0,635.73,4167.57,3,Grahambury,UK
100732,11093,2024-06-01,03:50:00,cancelled,COD,28996.0,0,5219.28,34215.28,2,Grahambury,UK
100733,11093,2024-05-21,23:37:00,cancelled,Net Banking,999.0,0,179.82,1178.82,1,Grahambury,UK
100734,11093,2024-05-05,04:45:00,pending,Debit Card,13893.0,0,2500.74,16393.74,4,Grahambury,UK
100735,11093,2024-05-11,07:22:00,delivered,Credit Card,9997.0,0,1799.46,11796.46,2,Grahambury,UK
100736,11093,2024-05-14,07:07:00,cancelled,Wallet,26450.0,0,4761.0,31211.0,4,Grahambury,UK
100737,11093,2024-05-25,16:05:00,delivered,UPI,5097.0,0,917.46,6014.46,2,Grahambury,UK
100738,11093,2024-05-11,18:23:00,delivered,Credit Card,4499.0,0,809.82,5308.82,1,Grahambury,UK
100739,11093,2024-06-04,06:25:00,delivered,Credit Card,3798.0,0,683.64,4481.64,2,Grahambury,UK
100740,11096,2022-12-25,06:27:00,delivered,Debit Card,4398.0,0,791.64,5189.64,2,Chandigarh,India
100741,11096,2022-08-22,11:56:00,processing,Wallet,2499.0,0,449.82,2948.82,1,Chandigarh,India
100742,11096,2022-07-08,17:09:00,delivered,UPI,6997.0,0,1259.46,8256.46,2,Chandigarh,India
100743,11097,2023-03-29,08:48:00,delivered,Credit Card,10566.82,0,1902.03,12468.85,1,Bhimavaram,India
100744,11097,2023-03-02,23:52:00,delivered,UPI,13180.1,0,2372.42,15552.52,2,Bhimavaram,India
100745,11100,2023-10-29,21:46:00,delivered,Credit Card,699.0,99,125.82,923.82,1,East Ashley,USA
100746,11100,2025-06-15,00:50:00,delivered,Debit Card,2499.0,0,449.82,2948.82,1,East Ashley,USA
100747,11100,2024-01-02,03:10:00,delivered,Credit Card,1798.0,0,323.64,2121.64,1,East Ashley,USA
100748,11106,2024-07-24,04:25:00,delivered,Credit Card,2274.36,0,409.38,2683.74,2,Moonburgh,Singapore
100749,11106,2024-08-14,11:00:00,delivered,UPI,599.0,49,107.82,755.82,1,Moonburgh,Singapore
100750,11106,2024-08-31,02:42:00,pending,Debit Card,3499.0,0,629.82,4128.82,1,Moonburgh,Singapore
100751,11113,2024-05-21,06:48:00,pending,Wallet,8497.0,0,1529.46,10026.46,2,Hersbruck,Germany
100752,11113,2024-08-19,20:02:00,delivered,Debit Card,9998.0,0,1799.64,11797.64,1,Hersbruck,Germany
100753,11113,2024-09-20,17:22:00,delivered,Wallet,8196.0,0,1475.28,9671.28,2,Hersbruck,Germany
100754,11121,2024-04-18,17:22:00,shipped,UPI,6497.0,0,1169.46,7666.46,2,Jessicashire,Canada
100755,11122,2023-05-14,18:43:00,delivered,Debit Card,6998.0,0,1259.64,8257.64,1,Sambalpur,India
100756,11122,2023-10-09,15:32:00,delivered,Debit Card,25998.0,0,4679.64,30677.64,2,Sambalpur,India
100757,11123,2023-08-18,03:40:00,delivered,Debit Card,24999.0,0,4499.82,29498.82,1,Burkeshire,USA
100758,11123,2023-08-16,00:11:00,delivered,COD,1999.0,0,359.82,2358.82,1,Burkeshire,USA
100759,11123,2023-07-19,06:43:00,delivered,UPI,2626.37,0,472.75,3099.12,2,Burkeshire,USA
100760,11124,2024-04-18,06:58:00,delivered,UPI,2999.0,0,539.82,3538.82,1,Hyderabad,India
100761,11125,2022-11-28,23:38:00,delivered,Credit Card,7498.0,0,1349.64,8847.64,2,Serranoville,USA
100762,11125,2022-03-07,10:11:00,delivered,COD,2499.0,0,449.82,2948.82,1,Serranoville,USA
100763,11125,2022-06-10,02:51:00,cancelled,Credit Card,1597.0,0,287.46,1884.46,2,Serranoville,USA
100764,11125,2023-01-25,21:38:00,processing,Credit Card,11998.0,0,2159.64,14157.64,1,Serranoville,USA
100765,11133,2024-05-29,16:52:00,processing,Credit Card,2998.0,0,539.64,3537.64,1,Malda,India
100766,11141,2024-04-08,00:30:00,delivered,Wallet,15597.0,0,2807.46,18404.46,2,Thane,India
100767,11141,2024-03-13,19:02:00,delivered,Net Banking,1836.4,0,330.55,2166.95,1,Thane,India
100768,11141,2024-02-06,01:03:00,shipped,Debit Card,5178.06,0,932.05,6110.11,5,Thane,India
100769,11154,2023-10-19,21:49:00,delivered,Wallet,997.0,49,179.46,1225.46,2,Pali,India
100770,11155,2024-06-06,02:22:00,delivered,COD,999.0,0,179.82,1178.82,1,Marienberg,Germany
100771,11156,2023-04-18,12:53:00,processing,COD,3396.0,0,611.28,4007.28,2,Millerview,Singapore
100772,11162,2023-04-28,07:06:00,delivered,UPI,10498.0,0,1889.64,12387.64,2,Ajmer,India
100773,11162,2023-03-29,07:00:00,processing,Credit Card,7948.12,0,1430.66,9378.78,4,Ajmer,India
100774,11162,2023-05-25,18:04:00,delivered,Credit Card,4998.0,0,899.64,5897.64,1,Ajmer,India
100775,11165,2024-06-14,02:00:00,delivered,Debit Card,3096.0,0,557.28,3653.28,2,Dewas,India
100776,11165,2024-04-07,22:18:00,delivered,Credit Card,6194.0,0,1114.92,7308.92,5,Dewas,India
100777,11165,2024-07-27,12:24:00,pending,COD,20239.2,0,3643.06,23882.26,3,Dewas,India
100778,11172,2023-01-16,02:12:00,delivered,Debit Card,4499.0,0,809.82,5308.82,1,East Staceyborough,Australia
100779,11172,2023-02-05,20:38:00,delivered,Debit Card,17362.46,0,3125.24,20487.7,2,East Staceyborough,Australia
100780,11172,2023-11-14,02:52:00,delivered,Credit Card,1997.0,0,359.46,2356.46,2,East Staceyborough,Australia
100781,11176,2023-07-10,05:26:00,delivered,Credit Card,1798.0,0,323.64,2121.64,1,Port John,USA
100782,11187,2024-05-05,19:52:00,shipped,UPI,1299.0,0,233.82,1532.82,1,Pimpri-Chinchwad,India
100783,11187,2023-06-19,01:53:00,returned,Credit Card,2598.0,0,467.64,3065.64,1,Pimpri-Chinchwad,India
100784,11187,2022-11-13,01:45:00,shipped,Debit Card,11921.6,0,2145.89,14067.49,3,Pimpri-Chinchwad,India
100785,11196,2024-05-02,22:48:00,delivered,UPI,3998.0,0,719.64,4717.64,1,Panihati,India
100786,11203,2023-12-08,00:04:00,processing,UPI,9303.26,0,1674.59,10977.85,3,Lake Kieran,UK
100787,11203,2023-12-25,17:41:00,delivered,Credit Card,3297.63,0,593.57,3891.2,1,Lake Kieran,UK
100788,11203,2023-11-13,19:49:00,delivered,Debit Card,599.0,99,107.82,805.82,1,Lake Kieran,UK
100789,11207,2022-11-19,15:52:00,delivered,Wallet,1998.0,0,359.64,2357.64,1,Danapur,India
100790,11207,2023-05-11,03:09:00,delivered,Credit Card,5289.7,0,952.15,6241.85,3,Danapur,India
100791,11207,2023-07-17,00:10:00,delivered,Credit Card,17497.0,0,3149.46,20646.46,3,Danapur,India
100792,11207,2023-10-29,19:38:00,delivered,UPI,2298.0,0,413.64,2711.64,2,Danapur,India
100793,11207,2023-03-15,03:23:00,delivered,UPI,4186.41,0,753.55,4939.96,3,Danapur,India
100794,11207,2022-09-28,12:23:00,shipped,Debit Card,9998.0,0,1799.64,11797.64,1,Danapur,India
100795,11207,2023-06-19,20:54:00,delivered,UPI,4998.0,0,899.64,5897.64,1,Danapur,India
100796,11207,2023-07-30,10:33:00,delivered,Debit Card,2396.0,0,431.28,2827.28,2,Danapur,India
100797,11207,2023-12-03,14:10:00,delivered,Credit Card,1996.0,0,359.28,2355.28,3,Danapur,India
100798,11207,2023-03-13,17:23:00,delivered,Debit Card,10897.0,0,1961.46,12858.46,2,Danapur,India
100799,11207,2023-08-01,04:57:00,delivered,UPI,17826.06,0,3208.69,21034.75,4,Danapur,India
100800,11207,2022-12-17,21:49:00,delivered,Debit Card,1283.88,0,231.1,1514.98,1,Danapur,India
100801,11207,2023-03-24,09:02:00,delivered,Wallet,2137.51,0,384.75,2522.26,2,Danapur,India
100802,11207,2023-05-28,18:23:00,delivered,Credit Card,2499.0,0,449.82,2948.82,1,Danapur,India
100803,11207,2023-02-14,12:43:00,processing,Credit Card,4435.1,0,798.32,5233.42,4,Danapur,India
100804,11207,2023-04-10,17:58:00,delivered,COD,18383.56,0,3309.04,21692.6,4,Danapur,India
100805,11207,2023-05-04,18:01:00,delivered,Debit Card,9998.0,0,1799.64,11797.64,1,Danapur,India
100806,11207,2022-10-22,21:51:00,delivered,Wallet,17194.0,0,3094.92,20288.92,3,Danapur,India
100807,11207,2023-07-03,09:16:00,delivered,Debit Card,1998.0,0,359.64,2357.64,1,Danapur,India
100808,11207,2022-11-07,04:56:00,delivered,Credit Card,4499.0,0,809.82,5308.82,1,Danapur,India
100809,11207,2023-01-03,06:10:00,shipped,Wallet,1398.0,0,251.64,1649.64,1,Danapur,India
100810,11207,2023-04-29,14:01:00,delivered,Debit Card,18597.0,0,3347.46,21944.46,2,Danapur,India
100811,11207,2023-03-14,07:09:00,delivered,Credit Card,4697.0,0,845.46,5542.46,2,Danapur,India
100812,11207,2023-06-11,02:00:00,cancelled,Debit Card,17797.0,0,3203.46,21000.46,3,Danapur,India
100813,11211,2022-07-08,14:58:00,delivered,UPI,2197.0,0,395.46,2592.46,2,Mangalore,India
100814,11211,2022-08-26,19:37:00,delivered,UPI,4280.78,0,770.54,5051.32,3,Mangalore,India
100815,11216,2024-10-06,07:27:00,delivered,Credit Card,10959.58,0,1972.72,12932.3,1,Sagar,India
100816,11216,2024-09-18,17:17:00,delivered,Credit Card,18765.69,0,3377.82,22143.51,4,Sagar,India
100817,11216,2024-09-13,00:35:00,delivered,UPI,4499.0,0,809.82,5308.82,1,Sagar,India
100818,11216,2024-10-12,15:27:00,delivered,Credit Card,1617.64,0,291.18,1908.82,2,Sagar,India
100819,11216,2024-09-22,15:37:00,processing,Wallet,1999.0,0,359.82,2358.82,1,Sagar,India
100820,11216,2024-09-16,04:50:00,shipped,Debit Card,599.0,49,107.82,755.82,1,Sagar,India
100821,11219,2023-07-12,11:00:00,delivered,Debit Card,18996.0,0,3419.28,22415.28,3,Alappuzha,India
100822,11222,2024-06-29,16:56:00,delivered,Debit Card,2010.46,0,361.88,2372.34,2,Ryanstad,Singapore
100823,11225,2024-04-09,08:53:00,cancelled,COD,6095.0,0,1097.1,7192.1,3,Norrisfort,Australia
100824,11225,2023-08-02,23:01:00,delivered,UPI,2198.0,0,395.64,2593.64,2,Norrisfort,Australia
100825,11225,2023-09-12,01:05:00,returned,Credit Card,4499.0,0,809.82,5308.82,1,Norrisfort,Australia
100826,11232,2024-01-18,21:23:00,delivered,Credit Card,12095.0,0,2177.1,14272.1,3,Bangalore,India
100827,11232,2024-04-07,08:46:00,cancelled,UPI,1998.0,0,359.64,2357.64,1,Bangalore,India
100828,11232,2024-02-10,17:18:00,delivered,UPI,699.0,49,125.82,873.82,1,Bangalore,India
100829,11232,2023-12-13,08:27:00,delivered,Credit Card,34694.0,0,6244.92,40938.92,4,Bangalore,India
100830,11236,2024-08-09,04:53:00,delivered,Credit Card,5998.0,0,1079.64,7077.64,2,Morganfort,UK
100831,11236,2024-07-21,04:45:00,returned,Debit Card,2597.0,0,467.46,3064.46,2,Morganfort,UK
100832,11236,2024-08-11,19:18:00,delivered,Debit Card,5598.0,0,1007.64,6605.64,2,Morganfort,UK
100833,11237,2022-09-19,04:16:00,delivered,Debit Card,999.0,0,179.82,1178.82,1,Gaya,India
100834,11237,2022-04-03,13:19:00,delivered,Credit Card,3098.0,0,557.64,3655.64,2,Gaya,India
100835,11237,2022-07-11,08:39:00,delivered,Wallet,1398.0,0,251.64,1649.64,1,Gaya,India
100836,11237,2023-03-22,13:51:00,shipped,UPI,4998.0,0,899.64,5897.64,1,Gaya,India
100837,11237,2022-08-15,11:51:00,delivered,Wallet,4999.0,0,899.82,5898.82,1,Gaya,India
100838,11237,2022-10-27,04:08:00,shipped,UPI,799.0,99,143.82,1041.82,1,Gaya,India
100839,11239,2024-01-04,10:27:00,delivered,Net Banking,13298.0,0,2393.64,15691.64,2,Tirupati,India
100840,11239,2024-02-28,01:01:00,delivered,Credit Card,1999.0,0,359.82,2358.82,1,Tirupati,India
100841,11239,2024-01-22,20:26:00,delivered,Credit Card,1999.0,0,359.82,2358.82,1,Tirupati,India
100842,11245,2023-04-22,15:27:00,delivered,Debit Card,1533.18,0,275.97,1809.15,2,Singrauli,India
100843,11245,2023-01-05,00:41:00,delivered,Credit Card,5999.0,0,1079.82,7078.82,1,Singrauli,India
